[run number],vote-portion-strategic,utility-distribution,number-of-voters,perceived-utility-stdev,proportion-of-strategic-voters,minority-power,y-axis,x-axis,QV?,number-of-issues,issues-correlation,correlate-n-issues,[step],item 0 total-payoff-per-issue,first issue average payoff
2605,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.829258652,0.061
2604,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.744215975,0.061
2606,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.481045868,0.061
2607,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.402182398,0.061
2608,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.626977907,0.061
2609,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.645287673,0.061
2610,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.535391448,0.061
2612,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.579859158,0.061
2614,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.350585818,0.061
2613,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.339503077,0.061
2615,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.1396905,0.061
2611,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.716587441,0.061
2616,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,0.033052461,0.061
2617,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.600593473,0.061
2618,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.237031054,0.061
2619,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.774952008,0.061
2620,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.355255149,0.061
2621,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.282548598,0.061
2622,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.230209131,0.061
2624,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.333246213,0.061
2625,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.417059229,0.061
2623,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.464497582,0.061
2626,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.689790069,0.061
2627,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.228184324,0.061
2628,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.394815483,0.061
2629,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.606838412,0.061
2630,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.056142729,0.061
2631,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.694117738,0.061
2632,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.340499978,0.061
2633,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.406877146,0.061
2634,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.510641277,0.061
2635,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.063045756,0.061
2636,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.693137942,0.061
2637,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.127511664,0.061
2638,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.39298253,0.061
2639,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.25364464,0.061
2640,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.210967495,0.061
2642,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.196720216,0.061
2643,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,0.082888334,0.061
2641,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.031534631,0.061
2644,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.326999133,0.061
2645,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.561033608,0.061
2646,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.112102746,0.061
2647,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.731791183,0.061
2648,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.644182892,0.061
2649,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.911515428,0.061
2650,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.748436048,0.061
2652,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.56638258,0.061
2651,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.134338204,0.061
2653,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.429078241,0.061
2654,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.333166917,0.061
2655,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.639943289,0.061
2656,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.035472452,0.061
2657,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.639610603,0.061
2658,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.448281819,0.061
2659,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.772436292,0.061
2660,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.451027835,0.061
2661,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.169518315,0.061
2662,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.106290754,0.061
2663,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.699406896,0.061
2664,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.181521,0.061
2665,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.852026475,0.061
2666,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.673472427,0.061
2667,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.191563931,0.061
2669,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,0.061829213,0.061
2668,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.022831339,0.061
2670,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.673560174,0.061
2672,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.024150694,0.061
2671,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.254631202,0.061
2673,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.126259122,0.061
2674,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.093949513,0.061
2675,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,0.045931653,0.061
2676,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.507061836,0.061
2678,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.721663262,0.061
2677,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.419532641,0.061
2680,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.365406456,0.061
2679,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.161131039,0.061
2681,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.189887419,0.061
2682,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.579371612,0.061
2683,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.019447752,0.061
2684,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.695377449,0.061
2685,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.493420776,0.061
2686,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.463684005,0.061
2687,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.694220912,0.061
2688,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.14499319,0.061
2689,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.816047541,0.061
2690,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.785732969,0.061
2691,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.570443031,0.061
2692,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.777593567,0.061
2693,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.695983046,0.061
2695,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.235503934,0.061
2696,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.299769617,0.061
2697,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.699058809,0.061
2698,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.26944515,0.061
2699,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.054117941,0.061
2700,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.234683647,0.061
2694,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.141482814,0.061
2701,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.141366057,0.061
2702,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.748759322,0.061
2703,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.675381358,0.061
2705,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.558686978,0.061
2704,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.146290334,0.061
2706,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.13507083,0.061
2708,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.69463111,0.061
2707,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.212241334,0.061
2709,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.674238579,0.061
2711,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.544439567,0.061
2713,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.483087785,0.061
2712,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.066252896,0.061
2710,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.630859857,0.061
2715,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.510565384,0.061
2714,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.30216754,0.061
2716,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,0.044129742,0.061
2717,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.319953283,0.061
2718,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.376131463,0.061
2719,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.018117348,0.061
2721,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.121960451,0.061
2720,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.672888902,0.061
2723,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.123972108,0.061
2722,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,0.058745889,0.061
2725,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.48666336,0.061
2724,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.32684047,0.061
2726,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.345276573,0.061
2727,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.137799017,0.061
2729,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.160984335,0.061
2728,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.186216466,0.061
2730,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.431714014,0.061
2731,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.331834495,0.061
2733,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.6341114,0.061
2732,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.519680744,0.061
2734,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.086018222,0.061
2735,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.601472979,0.061
2736,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.68527923,0.061
2737,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.650790901,0.061
2739,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.259257129,0.061
2738,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.114982718,0.061
2741,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.532032309,0.061
2742,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.103928162,0.061
2743,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.753937973,0.061
2745,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.553311745,0.061
2744,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.05988583,0.061
2746,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.375564252,0.061
2740,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.304642122,0.061
2747,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.744420895,0.061
2748,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.460681789,0.061
2749,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.422166656,0.061
2752,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.271785099,0.061
2750,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.166355905,0.061
2751,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.069971216,0.061
2753,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.649619816,0.061
2755,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.847825976,0.061
2754,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.19150883,0.061
2756,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.363975422,0.061
2757,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.765983356,0.061
2758,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.677486858,0.061
2759,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.748796772,0.061
2760,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.113132883,0.061
2761,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.193106447,0.061
2762,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.078570434,0.061
2763,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.106664915,0.061
2764,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.322092161,0.061
2765,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.420633022,0.061
2766,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,0.03986716,0.061
2767,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.461446347,0.061
2768,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.569967424,0.061
2769,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.637275509,0.061
2770,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.09764997,0.061
2771,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,0.023762479,0.061
2773,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.779507259,0.061
2772,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.117781442,0.061
2774,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.830622101,0.061
2775,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.57204323,0.061
2776,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.483476836,0.061
2777,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.348940549,0.061
2778,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.070205702,0.061
2780,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.713490073,0.061
2781,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.0563219,0.061
2779,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.020418479,0.061
2782,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.764371044,0.061
2783,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.617117107,0.061
2784,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.509614239,0.061
2785,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.264086094,0.061
2786,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,0.009264548,0.061
2787,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.208910573,0.061
2788,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.688630204,0.061
2790,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.472640791,0.061
2791,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.40237361,0.061
2789,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.290745424,0.061
2793,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.770336791,0.061
2794,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.298500276,0.061
2792,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,0.007877002,0.061
2795,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.671342408,0.061
2796,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.389559987,0.061
2797,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.278837198,0.061
2798,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.711367539,0.061
2799,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.672790678,0.061
2801,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.014524083,0.061
2800,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.097704457,0.061
2802,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.125646796,0.061
2803,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.558912134,0.061
2804,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.090605086,0.061
2806,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.402220271,0.061
2805,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,0.00534737,0.061
2807,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.244625032,0.061
2809,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.047286922,0.061
2808,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.083376818,0.061
2810,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.252865701,0.061
2811,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.274735914,0.061
2812,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.3104246,0.061
2813,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.396392469,0.061
2814,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.408549745,0.061
2816,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.126974311,0.061
2818,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.248436618,0.061
2817,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.32600527,0.061
2819,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.29670945,0.061
2815,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.671417883,0.061
2820,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.258116081,0.061
2821,1,Indifferent Majority vs. Passionate Minority,1001,0,0,0,1,0,TRUE,10,0.1,10,1,-0.523436297,0.061
