[run number],vote-portion-strategic,utility-distribution,number-of-voters,perceived-utility-stdev,proportion-of-strategic-voters,minority-power,y-axis,x-axis,QV?,number-of-issues,issues-correlation,correlate-n-issues,[step],item 0 total-payoff-per-issue,mean total-payoff-per-issue,first issue average payoff,average payoff
2643,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.11921575,6.12533831,0.999,1
2642,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.0391628,6.680428053,0.999,1
2641,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.23457446,6.891944107,0.999,1
2639,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.2265436,5.576411354,0.999,1
2646,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,9.988330691,6.998999551,0.999,1
2645,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.43169165,6.343128725,0.999,1
2649,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.14393959,7.108704785,0.999,1
2648,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.22993216,8.059647919,0.999,1
2647,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.57560694,9.188756119,0.999,1
2644,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.77087537,9.640975275,0.999,1
2651,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.80221395,6.698438656,0.999,1
2650,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.09186338,5.964196101,0.999,1
2653,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.81062564,6.330332187,0.999,1
2652,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.42147775,5.585616503,0.999,1
2654,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.62199084,5.159387365,0.999,1
2655,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.57812092,7.165799603,0.999,1
2656,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.65223988,5.465662945,0.999,1
2657,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,9.850312641,7.250261712,0.999,1
2658,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.77548107,6.788186977,0.999,1
2660,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.00446015,6.500347244,0.999,1
2661,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.66704479,7.245499831,0.999,1
2662,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.2044194,4.971935173,0.999,1
2663,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.70843407,9.084845995,0.999,1
2659,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.01637993,7.726046841,0.999,1
2666,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.50675725,5.048041904,0.999,1
2664,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.59895801,7.383601018,0.999,1
2665,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,9.898522981,6.483663637,0.999,1
2667,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.14676762,5.515302353,0.999,1
2668,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.69909833,6.525944961,0.999,1
2669,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.66248042,6.06720152,0.999,1
2673,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.24965806,7.324358906,0.999,1
2671,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.39817566,5.911398606,0.999,1
2672,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.84361628,8.241288945,0.999,1
2674,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.63078454,6.149241369,0.999,1
2675,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.49591805,7.300537278,0.999,1
2676,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.65281244,5.486063094,0.999,1
2677,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.04242471,6.85162826,0.999,1
2670,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.32119697,5.805857128,0.999,1
2679,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.22508505,5.916618114,0.999,1
2680,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.32273696,13.11443502,0.999,1
2678,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.77231436,7.13984875,0.999,1
2681,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.60480521,5.73477202,0.999,1
2683,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.74401833,8.611733972,0.999,1
2682,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.0563921,6.868124838,0.999,1
2685,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.33672925,5.285890714,0.999,1
2684,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.52678609,6.231236156,0.999,1
2686,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.73025575,5.843882718,0.999,1
2688,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.82619065,4.655591777,0.999,1
2687,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.64990128,7.58461657,0.999,1
2689,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.47935435,4.949614691,0.999,1
2690,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.56382232,5.771035847,0.999,1
2691,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.37282897,7.44425345,0.999,1
2693,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.6310606,5.479618516,0.999,1
2694,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.51766378,7.227674238,0.999,1
2695,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.77429558,7.068612806,0.999,1
2696,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.29843853,7.154870382,0.999,1
2692,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.18641767,7.079250633,0.999,1
2697,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.68084457,7.815744592,0.999,1
2698,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.14223953,8.532963623,0.999,1
2700,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.5639843,5.331083461,0.999,1
2701,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.13225999,5.701987915,0.999,1
2702,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.0141749,6.969884713,0.999,1
2703,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.69640268,8.603057856,0.999,1
2699,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.831846,8.643738604,0.999,1
2704,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.64439374,6.728890666,0.999,1
2705,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.01825155,7.017370575,0.999,1
2706,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.65690924,6.022124097,0.999,1
2707,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.68533046,6.104338125,0.999,1
2709,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.13260088,7.441545784,0.999,1
2711,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.69308829,6.248235505,0.999,1
2710,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.3413838,6.60173026,0.999,1
2713,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.3673931,3.220802219,0.999,1
2708,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.5405732,9.247107296,0.999,1
2715,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.71637732,4.379094866,0.999,1
2714,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.68982108,6.182822138,0.999,1
2712,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,9.925396197,5.112841806,0.999,1
2716,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.51779897,6.490274523,0.999,1
2718,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.16782296,9.049416016,0.999,1
2717,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.41419735,5.154929438,0.999,1
2720,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.21030384,5.132560513,0.999,1
2719,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.38039393,8.639538929,0.999,1
2722,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.26757193,3.561993617,0.999,1
2723,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,9.931622146,5.987441075,0.999,1
2721,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.60467436,6.659292915,0.999,1
2725,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.04611879,8.393449572,0.999,1
2726,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.48495081,7.781084179,0.999,1
2724,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.20482641,7.205695919,0.999,1
2728,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.49071729,5.677039718,0.999,1
2727,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.44935791,6.848313087,0.999,1
2729,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.11467267,6.990559334,0.999,1
2731,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.34481635,7.151737251,0.999,1
2732,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.79393912,6.799626971,0.999,1
2734,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.63095195,5.933069471,0.999,1
2730,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.0677895,6.242895931,0.999,1
2736,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.24154585,4.894231201,0.999,1
2733,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.44293817,5.996619992,0.999,1
2737,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.53471356,5.841424032,0.999,1
2735,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.65628844,6.381036688,0.999,1
2739,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.47370957,8.17601135,0.999,1
2738,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.19740594,6.939018627,0.999,1
2741,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.13356433,6.483596593,0.999,1
2740,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.511911,5.691280126,0.999,1
2743,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.25299332,7.64075488,0.999,1
2744,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.36355587,5.61817957,0.999,1
2742,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.19931623,7.974472746,0.999,1
2745,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.491529,7.468344141,0.999,1
2747,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.32911195,6.629711663,0.999,1
2746,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.55506536,7.360912949,0.999,1
2749,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.70100464,4.799037797,0.999,1
2752,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.46012385,6.805930068,0.999,1
2750,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.54765735,8.446711664,0.999,1
2748,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.06926248,7.299709495,0.999,1
2751,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.63707233,6.775234627,0.999,1
2753,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.68141473,7.260892443,0.999,1
2755,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.37185669,4.927444556,0.999,1
2754,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.4511735,7.808347094,0.999,1
2756,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.67356674,8.500671788,0.999,1
2757,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.33147189,8.163000048,0.999,1
2758,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.20251181,7.652524713,0.999,1
2759,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.0049307,4.872097662,0.999,1
2760,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.77070047,9.038905735,0.999,1
2761,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.24543981,9.171327426,0.999,1
2762,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.62706293,6.6398962,0.999,1
2763,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.57900131,6.39418866,0.999,1
2764,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.39055156,7.891175547,0.999,1
2766,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.56827771,5.812011248,0.999,1
2768,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.4228233,6.634299795,0.999,1
2770,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.0128339,4.854364344,0.999,1
2765,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.53790044,8.669424041,0.999,1
2769,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.26400815,4.81625728,0.999,1
2771,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.23452246,8.546811957,0.999,1
2772,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.37900554,6.708660269,0.999,1
2767,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.25028884,6.661822473,0.999,1
2773,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.35584881,4.356489546,0.999,1
2774,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.38350188,3.025852896,0.999,1
2775,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.48076667,7.909015193,0.999,1
2776,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.46432496,8.877297383,0.999,1
2777,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.60094884,6.947865139,0.999,1
2778,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.77005857,8.390260397,0.999,1
2779,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.41384101,9.456728322,0.999,1
2780,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.81073479,6.587550966,0.999,1
2781,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.69883902,7.251892281,0.999,1
2782,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.31894713,8.812644862,0.999,1
2783,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.09491017,6.004622157,0.999,1
2785,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.33909233,6.270628749,0.999,1
2786,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.26804698,8.088903165,0.999,1
2787,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.2043699,8.198950986,0.999,1
2784,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.27090337,7.97744701,0.999,1
2789,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.03788489,6.562636121,0.999,1
2788,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.22726205,10.38618072,0.999,1
2791,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.72088081,6.590289137,0.999,1
2790,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.84470721,6.952184852,0.999,1
2793,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.802435,6.871334175,0.999,1
2792,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.1346104,6.522695587,0.999,1
2795,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.17471296,5.186860915,0.999,1
2794,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.63437508,8.193152082,0.999,1
2797,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.08092523,7.133614898,0.999,1
2798,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.43078375,8.104583505,0.999,1
2800,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.48448361,7.934871669,0.999,1
2799,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.27154794,6.376295051,0.999,1
2796,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,9.959770047,4.23552463,0.999,1
2801,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.74608491,3.996092174,0.999,1
2802,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.18669618,7.217586034,0.999,1
2803,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.81069116,7.227634041,0.999,1
2805,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.30115849,4.373725724,0.999,1
2807,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.15055649,6.756373373,0.999,1
2806,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.01817643,5.283957957,0.999,1
2808,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.63728601,6.865657039,0.999,1
2809,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.66213379,6.350033617,0.999,1
2810,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.08874976,8.703510937,0.999,1
2804,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.48352499,4.878348998,0.999,1
2811,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.65460614,7.001413767,0.999,1
2812,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.03150646,6.358395471,0.999,1
2814,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.46978241,5.197267805,0.999,1
2815,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.45340558,8.023106173,0.999,1
2813,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.2053228,7.279957084,0.999,1
2816,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.43997153,8.026206315,0.999,1
2817,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.47461646,8.167701621,0.999,1
2818,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.30771636,8.387338861,0.999,1
2819,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.27744731,8.101928844,0.999,1
2820,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.18952413,6.877377826,0.999,1
2821,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.17888429,3.409868118,0.999,1
2823,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.09809702,7.776114021,0.999,1
2822,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.3058961,8.220906399,0.999,1
2825,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.19697415,6.546145801,0.999,1
2824,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.72957926,5.827146093,0.999,1
2828,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,9.970299814,6.288922819,0.999,1
2829,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.1,10,1,10.56840743,5.860023263,0.999,1
